Diazepam,Gamma-aminobutyricacidreceptorsubunitbeta-2,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunitbeta-3,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunitgamma-1,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunitgamma-2,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunitgamma-3,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunitdelta,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunitepsilon,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunitpi,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunitrho-1,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunitrho-2,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunitrho-3,Potentiator
Diazepam,Gamma-aminobutyricacidreceptorsubunittheta,Potentiator
Diazepam,Translocatorprotein,Potentiator
Diazepam,GABA-Areceptor(anionchannel)(ProteinGroup),Positiveallostericmodulator
Diclofenac,ProstaglandinG/Hsynthase2,Inhibitor
Diclofenac,ProstaglandinG/Hsynthase1,Inhibitor
Diclofenac,Arachidonate5-lipoxygenase,Potentiator
Diclofenac,Sodiumchannelproteintype4subunitalpha,Inhibitor
Diclofenac,Acid-sensingionchannel1,Inhibitor
Diclofenac,Potassiumvoltage-gatedchannelsubfamilyKQTmember2,Other
Diclofenac,Potassiumvoltage-gatedchannelsubfamilyKQTmember3,Other
Diclofenac,"PhospholipaseA2,membraneassociated",Inhibitor
Dicloxacillin,Penicillin-bindingprotein3,Inhibitor
Dicloxacillin,Penicillin-bindingprotein1b,Inhibitor
Dicloxacillin,Penicillin-bindingprotein2a,Inhibitor
Dicloxacillin,Penicillin-bindingprotein3,Inhibitor
Dicloxacillin,Penicillin-bindingprotein1A,Inhibitor
Dicloxacillin,Penicillin-bindingprotein2B,Inhibitor
Dicyclomine,MuscarinicacetylcholinereceptorM1,Antagonist
Dienogest,Progesteronereceptor,Agonist
Dienogest,Androgenreceptor,Antagonist
Diethylcarbamazine,Arachidonate5-lipoxygenase,Inhibitor
Diethylcarbamazine,ProstaglandinG/Hsynthase1,Inhibitor
Diethylpropion,Sodium-dependentnoradrenalinetransporter,Inhibitor
Diethylpropion,Sodium-dependentdopaminetransporter,Inhibitor
Diethylstilbestrol,Estrogenreceptoralpha,Agonist
Diethylstilbestrol,Estrogen-relatedreceptorgamma,Agonist
Diethylstilbestrol,Estrogenreceptorbeta,Agonist
Diethylstilbestrol,SteroidhormonereceptorERR1,Antagonist
Diflunisal,ProstaglandinG/Hsynthase2,Inhibitor
Diflunisal,ProstaglandinG/Hsynthase1,Inhibitor
Difluprednate,Glucocorticoidreceptor,Agonist
Dihydrotachysterol,VitaminD3receptor,Agonist
Dimenhydrinate,HistamineH1receptor,Antagonist
Dimethylthiambutene,Mu-typeopioidreceptor,Agonist
Dimethylthiambutene,Delta-typeopioidreceptor,Agonist
Dimetindene,HistamineH1receptor,Antagonist
Dimetindene,MuscarinicacetylcholinereceptorM2,Antagonist
Dinoprostone,ProstaglandinE2receptorEP2subtype,Agonist
Dinoprostone,ProstaglandinE2receptorEP1subtype,Agonist
Dinoprostone,ProstaglandinE2receptorEP3subtype,Agonist
Dinoprostone,ProstaglandinE2receptorEP4subtype,Agonist
Dinoprostone,ProstaglandinD2receptor2,Agonist
Dinutuximab,GangliosideGD2,Inhibitor
Diosmin,Arylhydrocarbonreceptor,Agonist
Diphenhydramine,HistamineH1receptor,Antagonist
Diphenhydramine,MuscarinicacetylcholinereceptorM2,Antagonist
Diphenoxylate,Mu-typeopioidreceptor,Agonist
Diphenoxylate,Delta-typeopioidreceptor,Agonist
Dipivefrin,Alpha-1Aadrenergicreceptor,Agonist
Dipivefrin,Alpha-2Aadrenergicreceptor,Agonist
Dipivefrin,Beta-2adrenergicreceptor,Agonist
Dipivefrin,Cholinesterase,Potentiator
Dipyridamole,"cAMPandcAMP-inhibitedcGMP3',5'-cyclicphosphodiesterase10A",Inhibitor
Dipyridamole,"cGMP-specific3',5'-cyclicphosphodiesterase",Inhibitor
Dipyridamole,"cAMP-specific3',5'-cyclicphosphodiesterase4A",Inhibitor
Dipyridamole,Adenosinedeaminase,Inhibitor
Disopyramide,Sodiumchannelproteintype5subunitalpha,Inhibitor
Disopyramide,MuscarinicacetylcholinereceptorM1,Antagonist
Disopyramide,MuscarinicacetylcholinereceptorM2,Antagonist
Disopyramide,MuscarinicacetylcholinereceptorM3,Antagonist
Disopyramide,Potassiumvoltage-gatedchannelsubfamilyDmember2,Inhibitor
Disopyramide,Potassiumvoltage-gatedchannelsubfamilyDmember3,Inhibitor
Disopyramide,Potassiumvoltage-gatedchannelsubfamilyHmember2,Inhibitor
Docetaxel,Tubulinbeta-1chain,Binder
Docosanol,EnvelopeglycoproteinGP350,Intercalation
Docosanol,EnvelopeglycoproteinGP340,Intercalation
Dofetilide,Potassiumvoltage-gatedchannelsubfamilyHmember2,Inhibitor
Dofetilide,PotassiumchannelsubfamilyKmember2,Inhibitor
Dofetilide,ATP-sensitiveinwardrectifierpotassiumchannel12,Inhibitor
Dolasetron,5-hydroxytryptaminereceptor3A,Antagonist
Dolutegravir,Integrase,Inhibitor
Donepezil,Acetylcholinesterase,Inhibitor
Donepezil,5-hydroxytryptaminereceptor2A,unknown
Dopamine,D(2)dopaminereceptor,Agonist
Dopamine,D(1A)dopaminereceptor,Agonist
Dopamine,D(1B)dopaminereceptor,Agonist
Dopamine,D(3)dopaminereceptor,Agonist
Dopamine,D(4)dopaminereceptor,Agonist
Dopamine,Sodium-dependentdopaminetransporter,Inducer
Dopamine,Dopaminebeta-hydroxylase,Ligand
Dopamine,5-hydroxytryptaminereceptor1A,Binder
Dopamine,5-hydroxytryptaminereceptor7,Binder
Dopamine,D(1)dopaminereceptor(ProteinGroup),Agonist
Doripenem,Penicillin-bindingprotein1A,AntagonistInhibitor
Doripenem,Penicillin-bindingprotein1B,AntagonistInhibitor
Doripenem,Penicillin-bindingprotein2,AntagonistInhibitor
Doripenem,Penicillin-bindingprotein3,AntagonistInhibitor
Dosulepin,5-hydroxytryptaminereceptor1A,Antagonist
Dosulepin,5-hydroxytryptaminereceptor2A,Antagonist
Dosulepin,HistamineH1receptor,Antagonist
Dosulepin,MuscarinicacetylcholinereceptorM1,Antagonist
Dosulepin,MuscarinicacetylcholinereceptorM2,Antagonist
Dosulepin,MuscarinicacetylcholinereceptorM3,Antagonist
Dosulepin,MuscarinicacetylcholinereceptorM4,Antagonist
Dosulepin,MuscarinicacetylcholinereceptorM5,Antagonist
Dosulepin,Alpha-2adrenergicreceptors(ProteinGroup),Antagonist
Dosulepin,Alpha-1adrenergicreceptors(ProteinGroup),Antagonist
Dosulepin,Sodium-dependentnoradrenalinetransporter,Inhibitor
Dosulepin,Sodium-dependentserotonintransporter,Inhibitor
Doxacuriumchloride,Neuronalacetylcholinereceptorsubunitalpha-2,Antagonist
Doxacuriumchloride,MuscarinicacetylcholinereceptorM2,Antagonist
Doxapram,PotassiumchannelsubfamilyKmember3,Inhibitor
Doxapram,PotassiumchannelsubfamilyKmember9,Inhibitor
Doxazosin,Alpha-1Aadrenergicreceptor,Antagonist
Doxazosin,Alpha-1Badrenergicreceptor,Antagonist
Doxazosin,Alpha-1Dadrenergicreceptor,Antagonist
Doxazosin,Potassiumvoltage-gatedchannelsubfamilyHmember2,Inhibitor
Doxazosin,Potassiumvoltage-gatedchannelsubfamilyHmember6,Inhibitor
Doxazosin,Potassiumvoltage-gatedchannelsubfamilyHmember7,Inhibitor
Doxepin,HistamineH1receptor,Antagonist
Doxepin,HistamineH2receptor,Antagonist
Doxepin,Sodium-dependentnoradrenalinetransporter,Inhibitor
Doxepin,Sodium-dependentserotonintransporter,Inhibitor
Doxepin,5-hydroxytryptaminereceptor2A,Antagonist
Doxepin,5-hydroxytryptaminereceptor2B,Antagonist
Doxepin,5-hydroxytryptaminereceptor2C,Antagonist
Doxepin,MuscarinicacetylcholinereceptorM1,Antagonist
Doxepin,MuscarinicacetylcholinereceptorM2,Antagonist
Doxepin,MuscarinicacetylcholinereceptorM3,Antagonist
Doxepin,MuscarinicacetylcholinereceptorM4,Antagonist
Doxepin,MuscarinicacetylcholinereceptorM5,Antagonist
Doxepin,Alpha-1Aadrenergicreceptor,Antagonist
Doxepin,Alpha-1Badrenergicreceptor,Antagonist
Doxepin,Alpha-1Dadrenergicreceptor,Antagonist
Doxepin,5-hydroxytryptaminereceptor1A,Antagonist
Doxepin,Alpha-2Aadrenergicreceptor,Antagonist
Doxepin,Alpha-2Badrenergicreceptor,Antagonist
Doxepin,Alpha-2Cadrenergicreceptor,Antagonist
Doxepin,D(2)dopaminereceptor,Antagonist
Doxepin,5-hydroxytryptaminereceptor6,Binder
Doxepin,HistamineH4receptor,Binder
Doxylamine,HistamineH1receptor,Antagonist
Doxylamine,MuscarinicacetylcholinereceptorM1,Antagonist
Dronabinol,Cannabinoidreceptor2,Agonist
Droperidol,D(2)dopaminereceptor,Antagonist
Droperidol,Alpha-1Aadrenergicreceptor,Antagonist
Drotaverine,"cAMP-specific3',5'-cyclicphosphodiesterase4A",Inhibitor
Drotaverine,Voltage-dependentL-typecalciumchannelsubunitalpha-1C,Inhibitor
Droxidopa,Alpha-1Aadrenergicreceptor,Agonist
Droxidopa,Alpha-1Dadrenergicreceptor,Agonist
Droxidopa,Alpha-2Aadrenergicreceptor,Agonist
Droxidopa,Alpha-2Badrenergicreceptor,Agonist
Droxidopa,Alpha-2Cadrenergicreceptor,Agonist
Droxidopa,Beta-1adrenergicreceptor,Agonist
Droxidopa,Beta-2adrenergicreceptor,Agonist
Droxidopa,Beta-3adrenergicreceptor,Agonist
Droxidopa,Phenylalanine-4-hydroxylase,Inhibitor
Dulaglutide,Glucagon-likepeptide1receptor,Agonist
Duloxetine,Sodium-dependentserotonintransporter,Inhibitor
Duloxetine,Sodium-dependentnoradrenalinetransporter,Inhibitor
Duloxetine,Sodium-dependentdopaminetransporter,Inhibitor
Durvalumab,T-lymphocyteactivationantigenCD80,Binder
Econazole,Lanosterol14-alphademethylase,Antagonist
Econazole,Nuclearreceptorsubfamily1groupImember2,Partialagonist
Edoxaban,CoagulationfactorX,Inhibitor
Edrophonium,Acetylcholinesterase,Inhibitor
Edrophonium,Cholinesterase,Inhibitor
Efavirenz,Reversetranscriptase/RNaseH,Inhibitor
Efinaconazole,Lanosterol14-alphademethylase,Inhibitor
Eflornithine,Ornithinedecarboxylase,AntagonistBlocker
Eletriptan,5-hydroxytryptaminereceptor1D,Agonist
Eletriptan,5-hydroxytryptaminereceptor1B,Agonist
Eletriptan,5-hydroxytryptaminereceptor1F,Agonist
Eletriptan,5-hydroxytryptaminereceptor1A,Agonist
Eletriptan,5-hydroxytryptaminereceptor1E,Agonist
Eletriptan,5-hydroxytryptaminereceptor2B,Agonist
Eletriptan,5-hydroxytryptaminereceptor7,Agonist
EllagicAcid,Carbonicanhydrase1,Inhibitor
EllagicAcid,Carbonicanhydrase2,Inhibitor
EllagicAcid,Carbonicanhydrase3,Inhibitor
EllagicAcid,Carbonicanhydrase4,Inhibitor
EllagicAcid,"Carbonicanhydrase5A,mitochondrial",Inhibitor
EllagicAcid,"Carbonicanhydrase5B,mitochondrial",Inhibitor
EllagicAcid,Carbonicanhydrase6,Inhibitor
EllagicAcid,Carbonicanhydrase7,Inhibitor
EllagicAcid,Carbonicanhydrase9,Inhibitor
EllagicAcid,Carbonicanhydrase12,Inhibitor
EllagicAcid,Carbonicanhydrase14,Inhibitor
EllagicAcid,CaseinkinaseIIsubunitalpha,Inhibitor
EllagicAcid,cAMP-dependentproteinkinasecatalyticsubunitalpha,Inhibitor
EllagicAcid,ProteinkinaseCalphatype,Inhibitor
Elotuzumab,SLAMfamilymember7,Modulator
Eltrombopag,Thrombopoietinreceptor,Agonist
Elvitegravir,Integrase,Inhibitor
Emedastine,HistamineH1receptor,Antagonist
Emtricitabine,Reversetranscriptase/RNaseH,Inhibitor
Enalaprilat,Angiotensin-convertingenzyme,Inhibitor
Enasidenib,"Isocitratedehydrogenase[NADP],mitochondrial",Inhibitor
Encainide,Sodiumchannelproteintype5subunitalpha,Inhibitor
Eniluracil,Dihydropyrimidinedehydrogenase[NADP(+)],Inhibitor
Enoxacin,DNAgyrasesubunitA,Inhibitor
Enoxacin,DNAtopoisomerase4subunitA,Inhibitor
Enoxacin,DNAtopoisomerase2-alpha,Inhibitor
Enoximone,"cGMP-inhibited3',5'-cyclicphosphodiesteraseA",Inhibitor
Entacapone,CatecholO-methyltransferase,Inhibitor
Ephedra,Sodium-dependentdopaminetransporter,Negativemodulator
Ephedra,Sodium-dependentnoradrenalinetransporter,Negativemodulator
Ephedra,Alpha-2Aadrenergicreceptor,Agonist
Ephedra,Alpha-2Badrenergicreceptor,Agonist
Ephedra,Alpha-2Cadrenergicreceptor,Agonist
Ephedra,Amineoxidase[flavin-containing]A,Inhibitor
Ephedra,Amineoxidase[flavin-containing]B,Inhibitor
Ephedra,Beta-1adrenergicreceptor,Agonist
Ephedra,Beta-2adrenergicreceptor,Agonist
Ephedra,Beta-3adrenergicreceptor,Agonist
Ephedra,Sodium-dependentserotonintransporter,Negativemodulator
Ephedra,Synapticvesicularaminetransporter,Inhibitor
Ephedra,Chromaffingranuleaminetransporter,Inhibitor
Epinephrine,Alpha-1Aadrenergicreceptor,Agonist
Epinephrine,Alpha-1Badrenergicreceptor,Agonist
Epinephrine,Beta-1adrenergicreceptor,Agonist
Epinephrine,Beta-2adrenergicreceptor,Agonist
Epinephrine,Alpha-2Aadrenergicreceptor,Agonist
Epinephrine,Alpha-2Badrenergicreceptor,Agonist
Epinephrine,Alpha-1Dadrenergicreceptor,Antagonist
Epinephrine,Phenylalanine-4-hydroxylase,Antagonist
Epinephrine,Alpha-2Cadrenergicreceptor,Agonist
Epinephrine,Beta-3adrenergicreceptor,Agonist
Epinephrine,Tumornecrosisfactor,Antagonist
Eprosartan,Type-1angiotensinIIreceptor,Antagonist
Ergocalciferol,VitaminD3receptor,Agonist
Ergotamine,5-hydroxytryptaminereceptor1D,Agonist
Ergotamine,5-hydroxytryptaminereceptor1B,Agonist
Ergotamine,5-hydroxytryptaminereceptor2A,Agonist
Ergotamine,D(2)dopaminereceptor,Agonist
Ergotamine,Alpha-1Aadrenergicreceptor,Partialagonist
Ergotamine,Alpha-1Badrenergicreceptor,Partialagonist
Ergotamine,Alpha-1Dadrenergicreceptor,Partialagonist
Ergotamine,Alpha-2Aadrenergicreceptor,Partialagonist
Ergotamine,Alpha-2Badrenergicreceptor,AgonistPartialagonist
Ergotamine,Sodium-dependentnoradrenalinetransporter,Inhibitor
Ergotamine,D(1)dopaminereceptor(ProteinGroup),Agonist
Ergotamine,5-hydroxytryptaminereceptor1A,Agonist
Ergotamine,5-hydroxytryptaminereceptor1F,Agonist
Ergotamine,5-hydroxytryptaminereceptor2C,Agonist
Erlotinib,Nuclearreceptorsubfamily1groupImember2,Agonist
Ertapenem,Penicillin-bindingprotein2,Inhibitor
Ertapenem,Penicillin-bindingprotein2,Inhibitor
Ertapenem,PeptidoglycansynthaseFtsI,Inhibitor
Ertapenem,PeptidoglycansynthaseFtsI,Inhibitor
Ertapenem,D-alanyl-D-alaninecarboxypeptidaseDacB,Inhibitor
Ertapenem,Penicillin-bindingprotein1A,Inhibitor
Ertapenem,Penicillin-bindingprotein1B,Inhibitor
Ertapenem,D-alanyl-D-alaninecarboxypeptidaseDacC,Inhibitor
Escitalopram,Sodium-dependentserotonintransporter,Inhibitor
Escitalopram,Sodium-dependentdopaminetransporter,Inhibitor
Escitalopram,Sodium-dependentnoradrenalinetransporter,Inhibitor
Escitalopram,Alpha-1Aadrenergicreceptor,Antagonist
Escitalopram,MuscarinicacetylcholinereceptorM1,Antagonist
Escitalopram,HistamineH1receptor,Antagonist
Esculin,Androgenreceptor,Agonist
Eslicarbazepineacetate,P2Xpurinoceptor4,Antagonist
Esmirtazapine,HistamineH1receptor,Inverseagonist
Esmirtazapine,5-hydroxytryptaminereceptor2(ProteinGroup),Inverseagonist
Esmirtazapine,Alpha-2adrenergicreceptors(ProteinGroup),Antagonist
Esmolol,Beta-1adrenergicreceptor,Antagonist
Esomeprazole,Potassium-transportingATPasealphachain1,Inhibitor
Estazolam,Gamma-aminobutyricacidreceptorsubunitalpha-1,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitalpha-2,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitalpha-3,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitgamma-1,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitgamma-2,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitgamma-3,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitbeta-1,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitbeta-2,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitbeta-3,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitdelta,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitepsilon,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitpi,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitrho-1,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitrho-2,Potentiator
Estazolam,Gamma-aminobutyricacidreceptorsubunitrho-3,Potentiator
Estazolam,GABA-Areceptor(anionchannel)(ProteinGroup),Positiveallostericmodulator
Estriol,Estrogenreceptoralpha,Agonist
Estriol,Estrogenreceptorbeta,Agonist
Eszopiclone,Gamma-aminobutyricacidreceptorsubunitalpha-1,Potentiator
Eszopiclone,Gamma-aminobutyricacidreceptorsubunitalpha-2,Agonist
Eszopiclone,Gamma-aminobutyricacidreceptorsubunitalpha-3,Agonist
Eszopiclone,Gamma-aminobutyricacidreceptorsubunitalpha-5,Agonist
Eszopiclone,Translocatorprotein,Agonist
Eszopiclone,GABA-Areceptor(anionchannel)(ProteinGroup),Positiveallostericmodulator
Etelcalcetide,Extracellularcalcium-sensingreceptor,Agonist
Eteplirsen,DMD-001gene(exon51targetsite),Binding
Ethambutol,ProbablearabinosyltransferaseC,Inhibitor
Ethambutol,ProbablearabinosyltransferaseB,Inhibitor
Ethambutol,ProbablearabinosyltransferaseA,Inhibitor
Ethanol,Gamma-aminobutyricacidreceptorsubunitalpha-1,Agonist
Ethanol,"Glutamatereceptorionotropic,NMDA3A",Antagonist
Ethanol,Glycinereceptorsubunitalpha-1,Agonist
Ethanol,Glycinereceptorsubunitalpha-2,Agonist
Ethchlorvynol,GABA-Areceptor(anionchannel)(ProteinGroup),Positiveallostericmodulator
Ethionamide,Catalase-peroxidase,unknown
Ethionamide,Enoyl-[acyl-carrier-protein]reductase[NADH],Adduct
Ethopropazine,"Glutamatereceptorionotropic,NMDA3A",Antagonist
Ethopropazine,MuscarinicacetylcholinereceptorM2,Antagonist
Ethotoin,Sodiumchannelproteintype5subunitalpha,Inhibitor
Ethotoin,Nuclearreceptorsubfamily1groupImember2,Activator
Ethylmorphine,Mu-typeopioidreceptor,Agonist
Ethynodioldiacetate,Progesteronereceptor,Agonist
Ethynodioldiacetate,Estrogenreceptoralpha,Agonist
Etidronicacid,Adenosinetriphosphate(ATP),Inhibitor
Etidronicacid,Hydroxylapatite,Antagonist
Etidronicacid,Receptor-typetyrosine-proteinphosphataseS,Inhibitor
Etidronicacid,V-typeprotonATPasecatalyticsubunitA,Inhibitor
Etizolam,Gamma-aminobutyricacidreceptorsubunitalpha-1,Agonist
Etizolam,Gamma-aminobutyricacidreceptorsubunitalpha-2,Agonist
Etizolam,Gamma-aminobutyricacidreceptorsubunitalpha-3,Agonist
Etizolam,Gamma-aminobutyricacidreceptorsubunitgamma-2,Agonist
Etodolac,ProstaglandinG/Hsynthase2,Inhibitor
Etodolac,ProstaglandinG/Hsynthase1,Inhibitor
Etodolac,RetinoicacidreceptorRXR-alpha,Other
Etoposide,DNAtopoisomerase2-beta,Inhibitor
Etoricoxib,ProstaglandinG/Hsynthase2,Inhibitor
Etorphine,Mu-typeopioidreceptor,Agonist
Etorphine,Delta-typeopioidreceptor,Agonist
Etorphine,Kappa-typeopioidreceptor,Agonist
Etorphine,Nociceptinreceptor,Agonist
Etorphine,E3ubiquitin-proteinligaseTRIM13,Agonist
Eugenol,Estrogenreceptoralpha,Antagonist
Everolimus,Serine/threonine-proteinkinasemTOR,Inhibitor
Exenatide,Glucagon-likepeptide1receptor,Agonist
Famciclovir,DNApolymerasecatalyticsubunit,Inhibitor
Famciclovir,DNApolymerasecatalyticsubunit,Inhibitor
Febuxostat,Xanthinedehydrogenase/oxidase,Inhibitor
Felbamate,"Glutamatereceptorionotropic,NMDA2B",Antagonist
Felbamate,"Glutamatereceptorionotropic,NMDA3A",Antagonist
Fencamfamine,Sodium-dependentdopaminetransporter,Inhibitor
Fenoldopam,D(1B)dopaminereceptor,Agonist
Fenoldopam,D(1A)dopaminereceptor,Agonist
Fenoldopam,Alpha-2Badrenergicreceptor,Antagonist
Fenoldopam,Alpha-2Cadrenergicreceptor,Antagonist
Fenoldopam,Alpha-2Aadrenergicreceptor,Antagonist
Fentanyl,Mu-typeopioidreceptor,Agonist
Fentanyl,Delta-typeopioidreceptor,Agonist
Fentanyl,Kappa-typeopioidreceptor,Agonist
Fexofenadine,HistamineH1receptor,Antagonist
Fidaxomicin,RNApolymerasesigmafactor,Inhibitor
Finasteride,3-oxo-5-alpha-steroid4-dehydrogenase2,Inhibitor
Finasteride,3-oxo-5-alpha-steroid4-dehydrogenase1,Inhibitor
Finasteride,3-oxo-5-beta-steroid4-dehydrogenase,Inhibitor
Flavoxate,MuscarinicacetylcholinereceptorM1,Antagonist
Flavoxate,MuscarinicacetylcholinereceptorM2,Antagonist
Flecainide,Sodiumchannelproteintype5subunitalpha,Inhibitor
Flecainide,Sodiumchannelproteintype4subunitalpha,Inhibitor
Flecainide,Potassiumvoltage-gatedchannelsubfamilyHmember2,Inhibitor
Flibanserin,5-hydroxytryptaminereceptor1A,Agonist
Flibanserin,5-hydroxytryptaminereceptor2A,Antagonist
Flibanserin,D(4)dopaminereceptor,Antagonist
Florbetapir(18F),AmyloidbetaA4protein,Binder
Fluconazole,Lanosterol14-alphademethylase,Inhibitor
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitalpha-1,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitalpha-2,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitalpha-3,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitalpha-5,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitgamma-1,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitgamma-2,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitbeta-1,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitdelta,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitepsilon,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitpi,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitrho-1,Potentiator
Fludiazepam,Gamma-aminobutyricacidreceptorsubunitrho-2,Potentiator
Flumazenil,Gamma-aminobutyricacidreceptorsubunitalpha-1,Antagonist
Flumazenil,Gamma-aminobutyricacidreceptorsubunitgamma-2,Antagonist
Flumazenil,Gamma-aminobutyricacidreceptorsubunitalpha-5,Antagonist
Flumazenil,GABA-Areceptor(anionchannel)(ProteinGroup),Positiveallostericmodulator
Flunitrazepam,Translocatorprotein,Agonist
Flunitrazepam,Gamma-aminobutyricacidreceptorsubunitalpha-2,Potentiator
Flunitrazepam,Gamma-aminobutyricacidreceptorsubunitalpha-4,Agonist
Flunitrazepam,Gamma-aminobutyricacidreceptorsubunitalpha-5,Potentiator
Flunitrazepam,Gamma-aminobutyricacidreceptorsubunitalpha-6,Potentiator
Flunitrazepam,Gamma-aminobutyricacidreceptorsubunitalpha-3,Potentiator
Flunitrazepam,Gamma-aminobutyricacidreceptorsubunitalpha-1,Agonist
Flunitrazepam,Gamma-aminobutyricacidreceptorsubunitbeta-3,Agonist
Flunitrazepam,Gamma-aminobutyricacidreceptorsubunitgamma-2,Agonist
Fluoxetine,Sodium-dependentserotonintransporter,Inhibitor
Fluoxetine,Potassiumvoltage-gatedchannelsubfamilyHmember2,Inhibitor
Fluoxetine,5-hydroxytryptaminereceptor2C,Antagonist
Flupentixol,D(2)dopaminereceptor,Antagonist
Flupentixol,5-hydroxytryptaminereceptor2A,Antagonist
Flupentixol,D(1A)dopaminereceptor,Antagonist
Flupentixol,Alpha-1Aadrenergicreceptor,Antagonist
Flupentixol,MuscarinicacetylcholinereceptorM1,Antagonist
Fluphenazine,D(2)dopaminereceptor,Antagonist
Fluphenazine,D(1A)dopaminereceptor,Antagonist
Fluphenazine,Calmodulin,Inhibitor
Flurazepam,Gamma-aminobutyricacidreceptorsubunitalpha-1,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitalpha-2,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitalpha-3,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitalpha-4,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitalpha-5,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitalpha-6,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitbeta-1,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitbeta-2,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitbeta-3,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitgamma-1,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitgamma-2,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitgamma-3,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitdelta,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitepsilon,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitpi,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitrho-1,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitrho-2,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunitrho-3,Potentiator
Flurazepam,Gamma-aminobutyricacidreceptorsubunittheta,Potentiator
Flurbiprofen,ProstaglandinG/Hsynthase1,Inhibitor
Flurbiprofen,ProstaglandinG/Hsynthase2,Inhibitor
Fluspirilene,D(2)dopaminereceptor,Antagonist
Fluspirilene,5-hydroxytryptaminereceptor2A,Antagonist
Fluspirilene,Voltage-dependentcalciumchannelgamma-1subunit,Inhibitor
Flutemetamol(18F),AmyloidbetaA4protein,Binder
Fluticasonefuroate,Glucocorticoidreceptor,Agonist
Fluticasonepropionate,Glucocorticoidreceptor,Agonist
Fluticasonepropionate,Progesteronereceptor,Agonist
Fluticasonepropionate,CytosolicphospholipaseA2,Inhibitor
Fluticasonepropionate,Mineralocorticoidreceptor,Antagonist
Fluvastatin,3-hydroxy-3-methylglutaryl-coenzymeAreductase,Inhibitor
Fluvoxamine,Sodium-dependentserotonintransporter,Inhibitor
Fondaparinuxsodium,Antithrombin-III,Potentiator
Fondaparinuxsodium,CoagulationfactorX,Inhibitor
Formebolone,Corticosteroid11-beta-dehydrogenaseisozyme2,Inhibitor
Fosamprenavir,Humanimmunodeficiencyvirustype1protease,Inhibitor
Fospropofol,Gamma-aminobutyricacidreceptorsubunitbeta-2,Potentiator
Fospropofol,Gamma-aminobutyricacidreceptorsubunitbeta-3,Potentiator
